"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 21 20:43:29 UTC 2024","Sun Jan 21 20:45:02 UTC 2024","92728","","Appearence library tests","","Appearence library tests","3D135009 | Validate 'No properties to show' message is displayed in the properties tab for valid + invalid selections. | Tanush Mane","3D135009 | Validate 'No properties to show' message is displayed in the properties tab for valid + invalid selections. | Tanush Mane",""
"broken","Sun Jan 21 20:12:43 UTC 2024","Sun Jan 21 20:15:28 UTC 2024","165498","","Create Dimension tests","","Create Dimension tests","3D075007 | Verify  place dimensions between a Circle and midpoint by using point to point method | Snehal Atre","3D075007 | Verify  place dimensions between a Circle and midpoint by using point to point method | Snehal Atre",""
"broken","Sun Jan 21 20:08:01 UTC 2024","Sun Jan 21 20:10:59 UTC 2024","178065","","Resize Chamfer command tests","","Resize Chamfer command tests","3D047505 | Resize Chamfer with valid inputs (Distance must be greater than zero) | Mangesh Nikam","3D047505 | Resize Chamfer with valid inputs (Distance must be greater than zero) | Mangesh Nikam",""
"passed","Sun Jan 21 20:06:13 UTC 2024","Sun Jan 21 20:08:12 UTC 2024","118723","","Edit Dimension tests","","Edit Dimension tests","3D077503 | Edit Dimension (diameter) of cyclinder with valid diameter value | Mangesh Nikam","3D077503 | Edit Dimension (diameter) of cyclinder with valid diameter value | Mangesh Nikam",""
"passed","Sun Jan 21 19:19:54 UTC 2024","Sun Jan 21 19:21:32 UTC 2024","97970","","Intersect command tests","","Intersect command tests","3D051507 | Perform Intersect keep target | Abhishek Benni","3D051507 | Perform Intersect keep target | Abhishek Benni",""
"passed","Sun Jan 21 22:15:51 UTC 2024","Sun Jan 21 22:18:21 UTC 2024","150286","","Place Component tests","","Place Component tests","3DA015004 | Validate component can be placed from the Recent tab after is has been inserted from the library tab. | Prakash Sutar","3DA015004 | Validate component can be placed from the Recent tab after is has been inserted from the library tab. | Prakash Sutar",""
"broken","Sun Jan 21 22:01:55 UTC 2024","Sun Jan 21 22:04:09 UTC 2024","133784","","Solidedge Files  tests","","Solidedge Files  tests","3D162508 | The user should be able to modify the SE file in 3DA author with Chamfer command. | Abhijeet Sabale","3D162508 | The user should be able to modify the SE file in 3DA author with Chamfer command. | Abhijeet Sabale",""
"passed","Sun Jan 21 18:39:16 UTC 2024","Sun Jan 21 18:40:45 UTC 2024","88956","","Create Hole command tests","","Create Hole command tests","3D035003 | Verify Hole dialog for Simple/Default Hole type | Prakash Sutar","3D035003 | Verify Hole dialog for Simple/Default Hole type | Prakash Sutar",""
"broken","Sun Jan 21 20:10:59 UTC 2024","Sun Jan 21 20:14:31 UTC 2024","212359","","Resize Chamfer command tests","","Resize Chamfer command tests","3D047506 | Resize Chamfer with valid inputs (Distance not equal to zero) | Mangesh Nikam","3D047506 | Resize Chamfer with valid inputs (Distance not equal to zero) | Mangesh Nikam",""
"passed","Sun Jan 21 19:50:41 UTC 2024","Sun Jan 21 19:52:50 UTC 2024","128884","","Resize Hole command tests","","Resize Hole command tests","3D037523 | Resize Simple Hole as Countersunk Hole | Tanush Mane","3D037523 | Resize Simple Hole as Countersunk Hole | Tanush Mane",""
"passed","Sun Jan 21 21:20:51 UTC 2024","Sun Jan 21 21:22:05 UTC 2024","74234","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000201 | navigate to ZelX Projects page from 3DA - no edits | Suba Gopalakrishnan","Z000201 | navigate to ZelX Projects page from 3DA - no edits | Suba Gopalakrishnan",""
"passed","Sun Jan 21 22:11:07 UTC 2024","Sun Jan 21 22:13:38 UTC 2024","151460","","Place Component tests","","Place Component tests","3DA015002 | Validate placed part get saved in current project on placement. | Prakash Sutar","3DA015002 | Validate placed part get saved in current project on placement. | Prakash Sutar",""
"passed","Sun Jan 21 22:25:46 UTC 2024","Sun Jan 21 22:26:57 UTC 2024","70820","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000243 | User able to navigate to Zel X taskboard page without saving the edited XT file | Suba Gopalakrishnan","Z000243 | User able to navigate to Zel X taskboard page without saving the edited XT file | Suba Gopalakrishnan",""
"passed","Sun Jan 21 19:33:29 UTC 2024","Sun Jan 21 19:35:18 UTC 2024","108267","","Resize Hole command tests","","Resize Hole command tests","3D037514 | Resize Taper Hole with valid inputs | Prasen Rokade","3D037514 | Resize Taper Hole with valid inputs | Prasen Rokade",""
"passed","Sun Jan 21 21:42:13 UTC 2024","Sun Jan 21 21:43:18 UTC 2024","65843","","Global Frame","","Global Frame","Z000501 | 3D Author:Zel X graphic Symbol in Global Frame | Suba Gopalakrishnan","Z000501 | 3D Author:Zel X graphic Symbol in Global Frame | Suba Gopalakrishnan",""
"passed","Sun Jan 21 19:42:49 UTC 2024","Sun Jan 21 19:44:31 UTC 2024","102416","","Resize Hole command tests","","Resize Hole command tests","3D037519 | Validate Error essage for Resize Tapered Hole with negative input 91 | Prasen Rokade","3D037519 | Validate Error essage for Resize Tapered Hole with negative input 91 | Prasen Rokade",""
"passed","Sun Jan 21 19:47:13 UTC 2024","Sun Jan 21 19:48:46 UTC 2024","92982","","Mirror command tests","","Mirror command tests","3D060015 | Validate Mirror preview for single body about XZ plane | Varsha Chaudhari","3D060015 | Validate Mirror preview for single body about XZ plane | Varsha Chaudhari",""
"passed","Sun Jan 21 20:43:46 UTC 2024","Sun Jan 21 20:45:38 UTC 2024","111358","","Extrude command tests","","Extrude command tests","3D020006 | Validates notification massage for exceeded distance. | Pratik Deshpande","3D020006 | Validates notification massage for exceeded distance. | Pratik Deshpande",""
"broken","Sun Jan 21 22:28:07 UTC 2024","Sun Jan 21 22:34:22 UTC 2024","375673","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000245 | User able to navigate to close the file without saving the edited XT file | Suba Gopalakrishnan","Z000245 | User able to navigate to close the file without saving the edited XT file | Suba Gopalakrishnan",""
"passed","Sun Jan 21 19:32:35 UTC 2024","Sun Jan 21 19:34:24 UTC 2024","108720","","Create Tab command tests","","Create Tab command tests","3DH000004 | Create secondary tab workflow. | Prajakta Patil","3DH000004 | Create secondary tab workflow. | Prajakta Patil",""
"passed","Sun Jan 21 22:12:49 UTC 2024","Sun Jan 21 22:14:24 UTC 2024","95232","","Assembly Create In Place Command tests","","Assembly Create In Place Command tests","3DA000004 | Validate error message scenario for an invalid file name | Prajakta Patil","3DA000004 | Validate error message scenario for an invalid file name | Prajakta Patil",""
"passed","Sun Jan 21 20:56:55 UTC 2024","Sun Jan 21 20:58:50 UTC 2024","114832","","Edit Hole command tests","","Edit Hole command tests","3D038759 | Validate edit with Rollback for Tapered hole, user can change hole type from Tapered to Simple with Hole extent as To Target. | Prajakta Patil","3D038759 | Validate edit with Rollback for Tapered hole, user can change hole type from Tapered to Simple with Hole extent as To Target. | Prajakta Patil",""
"passed","Sun Jan 21 20:18:00 UTC 2024","Sun Jan 21 20:19:21 UTC 2024","81300","","Create New design command tests","","Create New design command tests","3D000001 | Validate Create New Design command and unit dialog without Save (click cancle on dialog) from Empty Project | Abhijeet Sabale","3D000001 | Validate Create New Design command and unit dialog without Save (click cancle on dialog) from Empty Project | Abhijeet Sabale",""
"passed","Sun Jan 21 21:56:51 UTC 2024","Sun Jan 21 21:59:02 UTC 2024","130655","","Check where used tab in ppc","","Check where used tab in ppc","Z000403 | validate PPC tabs for CAD file types | Akanksha","Z000403 | validate PPC tabs for CAD file types | Akanksha",""
"passed","Sun Jan 21 21:02:43 UTC 2024","Sun Jan 21 21:04:41 UTC 2024","118149","","coordinate System tests","","coordinate System tests","3D155005 | Create New Design and Verify Coordinates systems is displayed and Hide and show selected Coordinate System | Abhijeet Sabale","3D155005 | Create New Design and Verify Coordinates systems is displayed and Hide and show selected Coordinate System | Abhijeet Sabale",""
"passed","Sun Jan 21 21:52:27 UTC 2024","Sun Jan 21 21:53:58 UTC 2024","90730","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000223 | User able to navigate to Zel X taskboard page without saving the edited 3DA-JT file | Suba Gopalakrishnan","Z000223 | User able to navigate to Zel X taskboard page without saving the edited 3DA-JT file | Suba Gopalakrishnan",""
"passed","Sun Jan 21 18:36:34 UTC 2024","Sun Jan 21 18:39:21 UTC 2024","166643","","Undo Redo command tests","","Undo Redo command tests","3D115001 | Multiple Undo Redo for Delete command for Face | Varsha Chaudhari","3D115001 | Multiple Undo Redo for Delete command for Face | Varsha Chaudhari",""
"passed","Sun Jan 21 21:32:53 UTC 2024","Sun Jan 21 21:34:10 UTC 2024","76784","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000207 | User able to navigate to Zel X Home page without saving the edited file in 3DA | Suba Gopalakrishnan","Z000207 | User able to navigate to Zel X Home page without saving the edited file in 3DA | Suba Gopalakrishnan",""
"passed","Sun Jan 21 18:58:29 UTC 2024","Sun Jan 21 19:01:49 UTC 2024","200056","","SaveAs command tests","","SaveAs command tests","3D006255 | Preserve source file feature - save As for Jt file  | Varsha Chaudhari","3D006255 | Preserve source file feature - save As for Jt file  | Varsha Chaudhari",""
"passed","Sun Jan 21 19:20:02 UTC 2024","Sun Jan 21 19:22:41 UTC 2024","159359","","Place Library shape Tests","","Place Library shape Tests","3D110013 | Validate that recent placed file is displayed first under recent node | Prakash Sutar","3D110013 | Validate that recent placed file is displayed first under recent node | Prakash Sutar",""
"passed","Sun Jan 21 21:52:59 UTC 2024","Sun Jan 21 21:54:12 UTC 2024","72268","","Kanban View for Project","","Kanban View for Project","Z015003 | Verify view is remebered for last used session on browser closed. - List View | Prakash Sutar","Z015003 | Verify view is remebered for last used session on browser closed. - List View | Prakash Sutar",""
"passed","Sun Jan 21 20:47:05 UTC 2024","Sun Jan 21 20:48:35 UTC 2024","90166","","Edit Hole command tests","","Edit Hole command tests","3D038753 | Validate edit with Rollback for Countersunk hole command with prepopulated parameters, user can change the values in the dialog. | Prajakta Patil","3D038753 | Validate edit with Rollback for Countersunk hole command with prepopulated parameters, user can change the values in the dialog. | Prajakta Patil",""
"passed","Sun Jan 21 19:12:30 UTC 2024","Sun Jan 21 19:13:52 UTC 2024","82158","","Resize Hole command tests","","Resize Hole command tests","3D037503 | Validate Error message for Resize Counterbore diameter with invalid input | Prasen Rokade","3D037503 | Validate Error message for Resize Counterbore diameter with invalid input | Prasen Rokade",""
"passed","Sun Jan 21 20:50:08 UTC 2024","Sun Jan 21 20:55:04 UTC 2024","295975","","Appearence library tests","","Appearence library tests","3D135012 | Validate colors applied to child parts also reflect in assembly. | Tanush Mane","3D135012 | Validate colors applied to child parts also reflect in assembly. | Tanush Mane",""
"passed","Sun Jan 21 19:41:29 UTC 2024","Sun Jan 21 19:42:49 UTC 2024","80061","","Resize Hole command tests","","Resize Hole command tests","3D037518 | Validate Error essage for Resize Tapered Hole with boundary input 91 | Prasen Rokade","3D037518 | Validate Error essage for Resize Tapered Hole with boundary input 91 | Prasen Rokade",""
"passed","Sun Jan 21 19:56:47 UTC 2024","Sun Jan 21 20:00:01 UTC 2024","194268","","Resize Hole command tests","","Resize Hole command tests","3D007526 | Validate the modified file with resize command in V&M up | Prasen Rokade","3D007526 | Validate the modified file with resize command in V&M up | Prasen Rokade",""
"passed","Sun Jan 21 21:55:40 UTC 2024","Sun Jan 21 21:57:24 UTC 2024","104489","","Design Revision Command","","Design Revision Command","Z000308 | Verify description of revised file is same as original file after revision file completed. | Abhishek Benni","Z000308 | Verify description of revised file is same as original file after revision file completed. | Abhishek Benni",""
"passed","Sun Jan 21 22:30:50 UTC 2024","Sun Jan 21 22:33:38 UTC 2024","168136","","Place Component tests","","Place Component tests","3DA015009 | Validate the part file saved after placing part from library in new design gets opened in VM viewer. | Prakash Sutar","3DA015009 | Validate the part file saved after placing part from library in new design gets opened in VM viewer. | Prakash Sutar",""
"passed","Sun Jan 21 20:01:27 UTC 2024","Sun Jan 21 20:04:42 UTC 2024","195451","","Export PDF in 3DA tests","","Export PDF in 3DA tests","3D090006 | Verify 2D PDF created & Open in new window for A4 Tall Paper, Verify `Export PDF` button operate with enter key | Tanush Mane","3D090006 | Verify 2D PDF created & Open in new window for A4 Tall Paper, Verify `Export PDF` button operate with enter key | Tanush Mane",""
"passed","Sun Jan 21 19:44:51 UTC 2024","Sun Jan 21 19:46:46 UTC 2024","114464","","Sketch command tests","","Sketch command tests","3D015011 | Validate sketch command: Make Collinear | Prasen Rokade","3D015011 | Validate sketch command: Make Collinear | Prasen Rokade",""
"broken","Sun Jan 21 18:36:35 UTC 2024","Sun Jan 21 18:39:03 UTC 2024","148664","","Save Image command tests","","Save Image command tests","3D007601 | Verify Save Image Command | Suba Gopalakrishnan","3D007601 | Verify Save Image Command | Suba Gopalakrishnan",""
"passed","Sun Jan 21 22:25:48 UTC 2024","Sun Jan 21 22:27:31 UTC 2024","103198","","Assembly Delete command tests","","Assembly Delete command tests","3DA025004 | Validate the delete 1st level component and subassembly using delete command workflow. | Prajakta Patil","3DA025004 | Validate the delete 1st level component and subassembly using delete command workflow. | Prajakta Patil",""
"passed","Sun Jan 21 19:46:46 UTC 2024","Sun Jan 21 19:48:17 UTC 2024","91621","","Sketch command tests","","Sketch command tests","3D015012 | Validate sketch command: Make Horizontal | Prasen Rokade","3D015012 | Validate sketch command: Make Horizontal | Prasen Rokade",""
"passed","Sun Jan 21 22:08:52 UTC 2024","Sun Jan 21 22:11:07 UTC 2024","134584","","Place Component tests","","Place Component tests","3DA015001 | Place Component Dialog Validation and entry of component in assembly navigator. | Prakash Sutar","3DA015001 | Place Component Dialog Validation and entry of component in assembly navigator. | Prakash Sutar",""
"broken","Sun Jan 21 19:36:17 UTC 2024","Sun Jan 21 19:37:50 UTC 2024","93208","","Create Contour Flange command tests","","Create Contour Flange command tests","3DH004001 | Create Contour Flange Validation | Virendra Rochkari","3DH004001 | Create Contour Flange Validation | Virendra Rochkari",""
"passed","Sun Jan 21 20:28:39 UTC 2024","Sun Jan 21 20:30:29 UTC 2024","110181","","Create Enclose command tests","","Create Enclose command tests","3D070007 | Validate Enclose with cylinder and Inferred vector options | Prasen Rokade","3D070007 | Validate Enclose with cylinder and Inferred vector options | Prasen Rokade",""
"broken","Sun Jan 21 21:57:17 UTC 2024","Sun Jan 21 21:59:41 UTC 2024","143534","","Solidedge Files  tests","","Solidedge Files  tests","3D162506 | The user should be able to modify the SE file in 3DA author with Extrude command. | Abhijeet Sabale","3D162506 | The user should be able to modify the SE file in 3DA author with Extrude command. | Abhijeet Sabale",""
"passed","Sun Jan 21 19:54:48 UTC 2024","Sun Jan 21 19:56:47 UTC 2024","118834","","Resize Hole command tests","","Resize Hole command tests","3D037525 | Validate error message for invalid Tip angle for simple hole resize | Prasen Rokade","3D037525 | Validate error message for invalid Tip angle for simple hole resize | Prasen Rokade",""
"passed","Sun Jan 21 21:38:19 UTC 2024","Sun Jan 21 21:39:35 UTC 2024","75536","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000211 | User able to navigate to Zel X projects page without saving the edited file in 3DA | Suba Gopalakrishnan","Z000211 | User able to navigate to Zel X projects page without saving the edited file in 3DA | Suba Gopalakrishnan",""
"broken","Sun Jan 21 21:46:47 UTC 2024","Sun Jan 21 21:49:01 UTC 2024","133719","","3DA Search","","3DA Search","Z000606 | Validate Markup 3D for a file that supports 3D Markup, open file in 3D viewer after clicking on 'View and Markup 3D' from dropdown | Anuja Patil","Z000606 | Validate Markup 3D for a file that supports 3D Markup, open file in 3D viewer after clicking on 'View and Markup 3D' from dropdown | Anuja Patil",""
"failed","Sun Jan 21 22:43:18 UTC 2024","Sun Jan 21 22:44:37 UTC 2024","79180","","Catalog part placement in catalog test","","Catalog part placement in catalog test","3DA021007 | Validate catalog part can be placed from part configurator after search.  | Prakash Sutar","3DA021007 | Validate catalog part can be placed from part configurator after search.  | Prakash Sutar",""
"passed","Sun Jan 21 18:48:32 UTC 2024","Sun Jan 21 18:50:16 UTC 2024","104583","","Inquire command tests","","Inquire command tests","3D086510 | To verify Preselection Senario | Abhishek Benni","3D086510 | To verify Preselection Senario | Abhishek Benni",""
"passed","Sun Jan 21 20:03:08 UTC 2024","Sun Jan 21 20:04:54 UTC 2024","105983","","Prompt To Save command tests","","Prompt To Save command tests","3D007503 | To verify save changes dialog and verify dialog closes on clicking close button. | Abhishek Benni","3D007503 | To verify save changes dialog and verify dialog closes on clicking close button. | Abhishek Benni",""
"passed","Sun Jan 21 22:07:24 UTC 2024","Sun Jan 21 22:08:33 UTC 2024","68880","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000236 | User able to navigate to Zel X projects page without saving the edited XT file  | Suba Gopalakrishnan","Z000236 | User able to navigate to Zel X projects page without saving the edited XT file  | Suba Gopalakrishnan",""
"passed","Sun Jan 21 18:37:49 UTC 2024","Sun Jan 21 18:39:32 UTC 2024","103531","","Delete command tests","","Delete command tests","3D010002 | Delete Hole | Varsha Chaudhari","3D010002 | Delete Hole | Varsha Chaudhari",""
"broken","Sun Jan 21 18:52:24 UTC 2024","Sun Jan 21 18:59:01 UTC 2024","396930","","Save command tests","","Save command tests","3D005005 | Preserve source file feature - save for x_t file  | Varsha Chaudhari","3D005005 | Preserve source file feature - save for x_t file  | Varsha Chaudhari",""
"passed","Sun Jan 21 21:35:27 UTC 2024","Sun Jan 21 21:36:45 UTC 2024","77624","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000209 | User able to navigate to Zel X Settings page without saving the edited file in 3DA | Suba Gopalakrishnan","Z000209 | User able to navigate to Zel X Settings page without saving the edited file in 3DA | Suba Gopalakrishnan",""
"passed","Sun Jan 21 22:36:04 UTC 2024","Sun Jan 21 22:38:42 UTC 2024","158289","","Place Component tests","","Place Component tests","3DA015011 | Verify a file from the library can be placed as a component and a body, in the same assembly. | Prakash Sutar","3DA015011 | Verify a file from the library can be placed as a component and a body, in the same assembly. | Prakash Sutar",""
"broken","Sun Jan 21 22:10:51 UTC 2024","Sun Jan 21 22:16:52 UTC 2024","361007","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000239 | User able to navigate to Zel X Settings page without saving the edited XT file | Suba Gopalakrishnan","Z000239 | User able to navigate to Zel X Settings page without saving the edited XT file | Suba Gopalakrishnan",""
"broken","Sun Jan 21 20:15:48 UTC 2024","Sun Jan 21 20:18:41 UTC 2024","172286","","Resize torus command tests","","Resize torus command tests","3D080006 | validate error message for resize torus with 0 major and minor diameter value. | Abhishek Benni","3D080006 | validate error message for resize torus with 0 major and minor diameter value. | Abhishek Benni",""
"broken","Sun Jan 21 20:58:37 UTC 2024","Sun Jan 21 21:02:43 UTC 2024","245749","","coordinate System tests","","coordinate System tests","3D155004 | Show/Hide Datum coordinate system in existing part file- Revise the part file-Verify Datum coordinate system is seen shown/hidden in the Revised part. | Abhijeet Sabale","3D155004 | Show/Hide Datum coordinate system in existing part file- Revise the part file-Verify Datum coordinate system is seen shown/hidden in the Revised part. | Abhijeet Sabale",""
"passed","Sun Jan 21 19:18:15 UTC 2024","Sun Jan 21 19:19:32 UTC 2024","76357","","Subtract command tests","","Subtract command tests","3D053007 | Verify Subtract Command dialog without pre selection | Tanush Mane","3D053007 | Verify Subtract Command dialog without pre selection | Tanush Mane",""
"passed","Sun Jan 21 18:45:34 UTC 2024","Sun Jan 21 18:46:34 UTC 2024","60196","","Create Hole command tests","","Create Hole command tests","3D035008 | Verify the Hole dialog for Tapered Hole type  | Prakash Sutar","3D035008 | Verify the Hole dialog for Tapered Hole type  | Prakash Sutar",""
"passed","Sun Jan 21 19:24:37 UTC 2024","Sun Jan 21 19:26:21 UTC 2024","103737","","Intersect command tests","","Intersect command tests","3D051510 | Verify Intersect Command dialog with pre selection | Abhishek Benni","3D051510 | Verify Intersect Command dialog with pre selection | Abhishek Benni",""
"passed","Sun Jan 21 19:58:11 UTC 2024","Sun Jan 21 19:59:35 UTC 2024","83387","","Part Navigator History mode command tests","","Part Navigator History mode command tests","3D096510 | To validate context tool bar should also be invoked on LMB on the features in the graphic area-Existing File. | Prakash Sutar","3D096510 | To validate context tool bar should also be invoked on LMB on the features in the graphic area-Existing File. | Prakash Sutar",""
"passed","Sun Jan 21 21:43:17 UTC 2024","Sun Jan 21 21:44:42 UTC 2024","85362","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000215 | User able to navigate to close the file without saving the edited file in 3DA | Suba Gopalakrishnan","Z000215 | User able to navigate to close the file without saving the edited file in 3DA | Suba Gopalakrishnan",""
"passed","Sun Jan 21 19:35:49 UTC 2024","Sun Jan 21 19:37:53 UTC 2024","124244","","Sketch command tests","","Sketch command tests","3D015006 | Validate sketch command: Point | Prasen Rokade","3D015006 | Validate sketch command: Point | Prasen Rokade",""
"passed","Sun Jan 21 19:27:10 UTC 2024","Sun Jan 21 19:28:28 UTC 2024","78377","","Sketch command tests","","Sketch command tests","3D015001 | Verify Sketch Command And its tooltip text | Snehal Atre","3D015001 | Verify Sketch Command And its tooltip text | Snehal Atre",""
"passed","Sun Jan 21 19:33:02 UTC 2024","Sun Jan 21 19:35:18 UTC 2024","135661","","Mirror command tests","","Mirror command tests","3D060006 | Validate Mirror for single body about Planar plane | Varsha Chaudhari","3D060006 | Validate Mirror for single body about Planar plane | Varsha Chaudhari",""
"passed","Sun Jan 21 18:39:25 UTC 2024","Sun Jan 21 18:42:54 UTC 2024","208719","","Undo Redo command tests","","Undo Redo command tests","3D115003 | Multiple Undo Redo for Replace command  | Varsha Chaudhari","3D115003 | Multiple Undo Redo for Replace command  | Varsha Chaudhari",""
"passed","Sun Jan 21 18:52:17 UTC 2024","Sun Jan 21 18:54:43 UTC 2024","146351","","Undo Redo command tests","","Undo Redo command tests","3D115008 | Verify user is able to do undo and redo for Extrude Command | Pratik Deshpande","3D115008 | Verify user is able to do undo and redo for Extrude Command | Pratik Deshpande",""
"passed","Sun Jan 21 22:01:25 UTC 2024","Sun Jan 21 22:02:26 UTC 2024","60135","","Kanban View for Project","","Kanban View for Project","Z015012 | Verify acces permission message for User with full access. | Prakash Sutar","Z015012 | Verify acces permission message for User with full access. | Prakash Sutar",""
"broken","Sun Jan 21 22:21:33 UTC 2024","Sun Jan 21 22:23:42 UTC 2024","128979","","Assembly Delete command tests","","Assembly Delete command tests","3DA025002 | Validate the 1st level assembly component delete using delete key workflow. | Prajakta Patil","3DA025002 | Validate the 1st level assembly component delete using delete key workflow. | Prajakta Patil",""
"passed","Sun Jan 21 20:26:16 UTC 2024","Sun Jan 21 20:27:52 UTC 2024","95830","","Edit Dimension tests","","Edit Dimension tests","3D077515 | ME-311251 - Validate that if user is editing dimension between two holes then the hole towards which SGO is a pointed get shifted. | Prajakta Patil","3D077515 | ME-311251 - Validate that if user is editing dimension between two holes then the hole towards which SGO is a pointed get shifted. | Prajakta Patil",""
"passed","Sun Jan 21 20:56:19 UTC 2024","Sun Jan 21 20:58:06 UTC 2024","107198","","userPreference tests","","userPreference tests","3D150008 | Verify dimension precision preference is set to '0.12' | Tanush Mane","3D150008 | Verify dimension precision preference is set to '0.12' | Tanush Mane",""
"passed","Sun Jan 21 19:14:33 UTC 2024","Sun Jan 21 19:16:00 UTC 2024","86118","","Place Library shape Tests","","Place Library shape Tests","3D110009 | Validate library under Primitives option is loaded for New Design. | Abhishek Benni","3D110009 | Validate library under Primitives option is loaded for New Design. | Abhishek Benni",""
"passed","Sun Jan 21 19:51:58 UTC 2024","Sun Jan 21 19:53:30 UTC 2024","92481","","Sketch command tests","","Sketch command tests","3D015015 | Validate sketch command: Make Parallel | Prasen Rokade","3D015015 | Validate sketch command: Make Parallel | Prasen Rokade",""
"passed","Sun Jan 21 19:48:17 UTC 2024","Sun Jan 21 19:50:25 UTC 2024","127610","","Sketch command tests","","Sketch command tests","3D015013 | Validate sketch command: Make Vertical | Prasen Rokade","3D015013 | Validate sketch command: Make Vertical | Prasen Rokade",""
"passed","Sun Jan 21 19:43:39 UTC 2024","Sun Jan 21 19:45:14 UTC 2024","95369","","Part Navigator History free mode command tests","","Part Navigator History free mode command tests","3D095004 | Verify History free mode - Entry in part navigator - Intersect command | Varsha Chaudhari","3D095004 | Verify History free mode - Entry in part navigator - Intersect command | Varsha Chaudhari",""
"passed","Sun Jan 21 19:16:00 UTC 2024","Sun Jan 21 19:17:01 UTC 2024","61413","","Place Library shape Tests","","Place Library shape Tests","3D110010 | Validate library under Rounds option is loaded for New Design. | Abhishek Benni","3D110010 | Validate library under Rounds option is loaded for New Design. | Abhishek Benni",""
"passed","Sun Jan 21 19:11:56 UTC 2024","Sun Jan 21 19:13:41 UTC 2024","104746","","offset Command tests","","offset Command tests","3D058361 | Error Scenario - offset command | Sanjana Marta","3D058361 | Error Scenario - offset command | Sanjana Marta",""
"broken","Sun Jan 21 20:06:11 UTC 2024","Sun Jan 21 20:09:06 UTC 2024","174971","","Unite command tests","","Unite command tests","3D050003 | Perform Unite one target and multi tool | Snehal Atre","3D050003 | Perform Unite one target and multi tool | Snehal Atre",""
"passed","Sun Jan 21 20:37:08 UTC 2024","Sun Jan 21 20:38:45 UTC 2024","97623","","Edit Dimension tests","","Edit Dimension tests","3D077521 | To verify while editing dimension with 'negative' value, error message should display. | Prajakta Patil","3D077521 | To verify while editing dimension with 'negative' value, error message should display. | Prajakta Patil",""
"broken","Sun Jan 21 20:11:42 UTC 2024","Sun Jan 21 20:14:28 UTC 2024","166013","","Unite command tests","","Unite command tests","3D050005 | Perform Unite keep tool | Snehal Atre","3D050005 | Perform Unite keep tool | Snehal Atre",""
"broken","Sun Jan 21 22:46:15 UTC 2024","Sun Jan 21 22:48:36 UTC 2024","141205","","Assembly constraints tests","","Assembly constraints tests","3DA030012 | Validate Multi-selection of component to indicate parent components in the navigator | Prajakta Patil","3DA030012 | Validate Multi-selection of component to indicate parent components in the navigator | Prajakta Patil",""
"broken","Sun Jan 21 22:04:40 UTC 2024","Sun Jan 21 22:07:36 UTC 2024","176663","","Shop Operations ","","Shop Operations ","Z020103 | Validate Job is created in shop operation from PDP page | Anuja Patil","Z020103 | Validate Job is created in shop operation from PDP page | Anuja Patil",""
"passed","Sun Jan 21 20:40:45 UTC 2024","Sun Jan 21 20:44:17 UTC 2024","212073","","Revise command tests","","Revise command tests","3D007555 | Validate the file is not getting revised on Enter key press on Yes, No and Close dialog option. | Pratik Deshpande","3D007555 | Validate the file is not getting revised on Enter key press on Yes, No and Close dialog option. | Pratik Deshpande",""
"passed","Sun Jan 21 19:52:58 UTC 2024","Sun Jan 21 19:54:47 UTC 2024","109171","","Part Navigator History mode command tests","","Part Navigator History mode command tests","3D096507 | User should be able to do Go To on extrude body, also feature should get bold after go to from model history. | Pratik Deshpande","3D096507 | User should be able to do Go To on extrude body, also feature should get bold after go to from model history. | Pratik Deshpande",""
"passed","Sun Jan 21 20:51:15 UTC 2024","Sun Jan 21 20:54:34 UTC 2024","198478","","Revise command tests","","Revise command tests","3D007558 | Validate revised files are sorted according to time of revision. | Pratik Deshpande","3D007558 | Validate revised files are sorted according to time of revision. | Pratik Deshpande",""
"broken","Sun Jan 21 22:27:31 UTC 2024","Sun Jan 21 22:27:36 UTC 2024","4595","","Assembly Delete command tests","","Assembly Delete command tests","3DA025005 | Validate the error while deleting 1st and 2nd level components/sub-assembly together using delete command. | Prajakta Patil","3DA025005 | Validate the error while deleting 1st and 2nd level components/sub-assembly together using delete command. | Prajakta Patil",""
"passed","Sun Jan 21 18:56:37 UTC 2024","Sun Jan 21 18:58:42 UTC 2024","124770","","Create Hole command tests","","Create Hole command tests","3D035015 | verify Counterbored hole with counterbore Extent option as value and Hole extent as To Target | Prakash Sutar","3D035015 | verify Counterbored hole with counterbore Extent option as value and Hole extent as To Target | Prakash Sutar",""
